additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,price_public_total,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,public_price_per_share,document_length,word_count,diff_percent,unique_bank_count,citigroup-word-count-ratio,citi-word-count-ratio,morgan stanley-word-count-ratio,ubs-word-count-ratio,barclays-word-count-ratio,wells fargo-word-count-ratio,goldman sachs-word-count-ratio,deutsche bank-word-count-ratio,credit suisse-word-count-ratio,merrill lynch-word-count-ratio,davis polk-word-count-ratio,rbc capital-word-count-ratio,jefferies-word-count-ratio,stifel-word-count-ratio,raymond james-word-count-ratio,piper jaffray-word-count-ratio,robert w. baird-word-count-ratio,eli lilly-word-count-ratio,william blair-word-count-ratio,hill road-word-count-ratio,citigroup-log1p,citi-log1p,morgan stanley-log1p,ubs-log1p,barclays-log1p,wells fargo-log1p,goldman sachs-log1p,deutsche bank-log1p,credit suisse-log1p,merrill lynch-log1p,davis polk-log1p,rbc capital-log1p,jefferies-log1p,stifel-log1p,raymond james-log1p,piper jaffray-log1p,robert w. baird-log1p,eli lilly-log1p,william blair-log1p,hill road-log1p,unique_keyword_count,technology-word-count-ratio,software-word-count-ratio,ai-word-count-ratio,machine learning-word-count-ratio,cloud-word-count-ratio,saas-word-count-ratio,platform-word-count-ratio,digital-word-count-ratio,data-word-count-ratio,analytics-word-count-ratio,algorithm-word-count-ratio,automation-word-count-ratio,blockchain-word-count-ratio,cryptocurrency-word-count-ratio,cybersecurity-word-count-ratio,subscription-word-count-ratio,recurring-word-count-ratio,e-commerce-word-count-ratio,mobile-word-count-ratio,app-word-count-ratio,virtual-word-count-ratio,healthcare-word-count-ratio,biotech-word-count-ratio,pharmaceutical-word-count-ratio,medical-word-count-ratio,clinical-word-count-ratio,energy-word-count-ratio,renewable-word-count-ratio,solar-word-count-ratio,electric-word-count-ratio,battery-word-count-ratio,real estate-word-count-ratio,logistics-word-count-ratio,transportation-word-count-ratio,automotive-word-count-ratio,technology-log1p,software-log1p,ai-log1p,machine learning-log1p,cloud-log1p,saas-log1p,platform-log1p,digital-log1p,data-log1p,analytics-log1p,algorithm-log1p,automation-log1p,blockchain-log1p,cryptocurrency-log1p,cybersecurity-log1p,subscription-log1p,recurring-log1p,e-commerce-log1p,mobile-log1p,app-log1p,virtual-log1p,healthcare-log1p,biotech-log1p,pharmaceutical-log1p,medical-log1p,clinical-log1p,energy-log1p,renewable-log1p,solar-log1p,electric-log1p,battery-log1p,real estate-log1p,logistics-log1p,transportation-log1p,automotive-log1p,missing_financials,additional_paid_in_capital_first,additional_paid_in_capital_change,total_assets_first,total_assets_change,total_current_liabilities_first,total_current_liabilities_change,total_liabilities_first,total_liabilities_change,cash_first,cash_change,total_capitalization_first,total_capitalization_change,total_current_assets_first,total_current_assets_change,asset_to_liability_ratio,liability_to_capital_ratio,asset_to_capital_ratio,liability_to_assets_ratio,assets_to_public_price_ratio,liabilities_to_public_price_ratio,ipo_day,ipo_month,ipo_year,bank_group_0,bank_group_1,bank_group_2,bank_group_3,bank_group_4,bank_group_5,bank_group_6,bank_group_7,bank_group_8,bank_group_9,bank_group_10,bank_group_11,bank_group_12,bank_group_13,bank_group_14,bank_group_15,bank_group_16,bank_group_17,bank_group_18,bank_group_19,keyword_group_0,keyword_group_1,keyword_group_2,keyword_group_3,keyword_group_4,keyword_group_5,keyword_group_6,keyword_group_7,keyword_group_8,keyword_group_9,keyword_group_10,keyword_group_11,keyword_group_12,keyword_group_13,keyword_group_14,keyword_group_15,keyword_group_16,keyword_group_17,keyword_group_18,keyword_group_19,keyword_group_20,keyword_group_21,keyword_group_22,keyword_group_23,keyword_group_24,keyword_group_25,keyword_group_26,keyword_group_27,keyword_group_28,keyword_group_29,keyword_group_30,keyword_group_31,keyword_group_32,keyword_group_33,keyword_group_34
581563.0,589199.0,327015.0,476755.0,49204.0,120781.0,52094.0,127767.0,257907.0,332091.0,0.0,348988.0,54890.0,175518.0,190,208,6,4,38,14,216,234,263,26,0,15,0,0,1,100,14,0,23,5,5,4,0,0,0,0,5,0,0,1,0,3,0,2,0,1.0,1.0,8.0,1.0,0.0,286750016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,2520563,134728,0.026773086165465157,5,7.4223620925123215e-06,7.4223620925123215e-06,5.937889674009857e-05,7.4223620925123215e-06,0.0,0.0,7.4223620925123215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001410248797577341,0.0015438513152425627,4.4534172555073926e-05,2.9689448370049286e-05,0.0002820497595154682,0.0001039130692951725,0.0016032302119826614,0.0017368327296478831,0.0019520812303307404,0.00019298141440532034,0.0,0.00011133543138768481,0.0,0.0,7.4223620925123215e-06,0.0007422362092512321,0.0001039130692951725,0.0,0.0001707143281277834,3.71118104625616e-05,3.71118104625616e-05,2.9689448370049286e-05,0.0,0.0,0.0,0.0,3.71118104625616e-05,0.0,0.0,7.4223620925123215e-06,0.0,2.2267086277536963e-05,0.0,1.4844724185024643e-05,0.0,5.25227342804663,5.342334251964811,1.9459101490553132,1.6094379124341003,3.6635616461296463,2.70805020110221,5.37989735354046,5.459585514144159,5.575949103146316,3.295836866004329,0.0,2.772588722239781,0.0,0.0,0.6931471805599453,4.61512051684126,2.70805020110221,0.0,3.1780538303479458,1.791759469228055,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,1,7636.0,76.16068622315349,149740.0,2.1838854013623616,71577.0,0.6874275256017994,75673.0,0.6884093401873852,74184.0,3.476585247492721,348988.0,0.0,120628.0,0.4550353151838711,3.731440825878357,0.36610714408518347,1.3661071440851835,0.26799299430525114,15379.193548387097,4121.5161290322585,16,6,2021,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0.0,20894.0,0.0,13712.0,0.0,3469.0,0.0,0.0,0.0,13541.0,0.0,13074.0,0.0,1402.0,150,84,2,6,6,4,45,94,125,9,5,4,0,0,7,6,6,2,28,3,2,1,0,0,3,0,5,1,0,0,1,3,17,1,1,0.0,0.0,0.0,1.0,0.0,15937500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,1615492,90241,0.017241379310344827,1,0.0,0.0,0.0,1.1081437484070434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.001662215622610565,0.0009308407486619165,2.2162874968140867e-05,6.64886249044226e-05,6.64886249044226e-05,4.4325749936281735e-05,0.0004986646867831695,0.0010416551235026207,0.0013851796855088043,9.973293735663391e-05,5.540718742035217e-05,4.4325749936281735e-05,0.0,0.0,7.757006238849303e-05,6.64886249044226e-05,6.64886249044226e-05,2.2162874968140867e-05,0.0003102802495539721,3.32443124522113e-05,2.2162874968140867e-05,1.1081437484070434e-05,0.0,0.0,3.32443124522113e-05,0.0,5.540718742035217e-05,1.1081437484070434e-05,0.0,0.0,1.1081437484070434e-05,3.32443124522113e-05,0.00018838443722919736,1.1081437484070434e-05,1.1081437484070434e-05,5.017279836814924,4.442651256490317,1.0986122886681098,1.9459101490553132,1.9459101490553132,1.6094379124341003,3.828641396489095,4.553876891600541,4.836281906951478,2.302585092994046,1.791759469228055,1.6094379124341003,0.0,0.0,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.0986122886681098,3.367295829986474,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.0,1.3862943611198906,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,2.8903717578961645,0.6931471805599453,0.6931471805599453,8,20894.0,0.0,13712.0,0.0,3469.0,0.0,0.0,0.0,13541.0,0.0,13074.0,0.0,1402.0,0.0,0.0,0.0,1.0487991433379227,0.0,3226.3529411764707,0.0,13,9,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
0.0,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11133.0,0.0,9869.0,0.0,0.0,8,2,1,1,0,0,2,9,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2499785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,341560,18731,0.11648351648351647,1,0.0,0.0,0.0,5.3387432598366345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.00042709946078693076,0.00010677486519673269,5.3387432598366345e-05,5.3387432598366345e-05,0.0,0.0,0.00010677486519673269,0.0004804868933852971,0.00021354973039346538,0.00010677486519673269,0.0,5.3387432598366345e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.3387432598366345e-05,0.0,5.3387432598366345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,2.302585092994046,1.6094379124341003,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11133.0,0.0,9869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,2025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,503225.0,0.0,2419592.0,-103843.0,2783167.0,0.0,3536026.0,0.0,537738.0,0.0,0.0,0.0,2264578.0,10,1,0,0,1,0,3,2,140,0,0,0,0,2,76,2,0,0,0,0,0,0,0,1,2,0,20,1,5,1,0,8,0,0,0,0.0,0.0,0.0,1.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3060606,111550,-0.6742475563727862,1,0.0,0.0,0.0,8.964589870013446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8.964589870013447e-05,8.964589870013446e-06,0.0,0.0,8.964589870013446e-06,0.0,2.689376961004034e-05,1.7929179740026892e-05,0.0012550425818018825,0.0,0.0,0.0,0.0,1.7929179740026892e-05,0.000681308830121022,1.7929179740026892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964589870013446e-06,1.7929179740026892e-05,0.0,0.00017929179740026893,8.964589870013446e-06,4.482294935006723e-05,8.964589870013446e-06,0.0,7.171671896010757e-05,0.0,0.0,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,4.948759890378168,0.0,0.0,0.0,0.0,1.0986122886681098,4.343805421853684,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,3.044522437723423,0.6931471805599453,1.791759469228055,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,7,503225.0,0.0,2419592.0,0.0,2887010.0,-0.03596904756131777,3536026.0,0.0,537738.0,0.0,0.0,0.0,2264578.0,0.0,0.6842687242684301,0.0,0.0,1.4614141557750233,483918.4,707205.2,20,4,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
0.0,1127.0,3703.0,6124.0,1453.0,2732.0,4851.0,6409.0,0.0,0.0,0.0,2698.0,747.0,1583.0,28,2,15,0,1,0,15,291,74,0,0,0,0,0,0,16,8,1,11,1,4,0,0,0,3,0,1,0,0,0,0,5,0,0,0,1.0,1.0,9.0,1.0,1.0,1856000256.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,4506303,163239,-0.0338358458961474,9,6.125987049663377e-06,6.125987049663377e-06,5.513388344697039e-05,6.125987049663377e-06,6.125987049663377e-06,0.0,6.125987049663377e-06,0.0,6.125987049663377e-06,0.0,6.125987049663377e-06,6.125987049663377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.00017152763739057455,1.2251974099326754e-05,9.188980574495066e-05,0.0,6.125987049663377e-06,0.0,9.188980574495066e-05,0.0017826622314520426,0.0004533230416750899,0.0,0.0,0.0,0.0,0.0,0.0,9.801579279461403e-05,4.9007896397307016e-05,6.125987049663377e-06,6.738585754629715e-05,6.125987049663377e-06,2.4503948198653508e-05,0.0,0.0,0.0,1.837796114899013e-05,0.0,6.125987049663377e-06,0.0,0.0,0.0,0.0,3.062993524831688e-05,0.0,0.0,0.0,3.367295829986474,1.0986122886681098,2.772588722239781,0.0,0.6931471805599453,0.0,2.772588722239781,5.676753802268282,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,2.1972245773362196,0.6931471805599453,2.4849066497880004,0.6931471805599453,1.6094379124341003,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,4,1127.0,0.0,2421.0,1.5295332507228419,1279.0,1.1360437842064113,1558.0,3.113607188703466,0.0,0.0,2698.0,0.0,836.0,0.8935406698564593,0.9555312841316899,2.3754633061527057,2.2698295033358042,1.0465382103200522,244.96,256.36,3,6,2020,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0.0,24425.0,207390507.0,207465583.0,0.0,0.0,6944924.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,0,0,2,0,10,1,47,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,4,4,0,22,10,1,2,0,41,0.0,0.0,0.0,1.0,0.0,200000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1510831,134132,0.0070564516129032265,2,0.0,0.0,0.0,7.455342498434378e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455342498434378e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.00011928547997495005,1.4910684996868756e-05,0.0,0.0,1.4910684996868756e-05,0.0,7.455342498434378e-05,7.455342498434378e-06,0.00035040109742641575,0.0,0.0,0.0,0.0,0.0,0.0,2.2366027495303135e-05,0.0,1.4910684996868756e-05,0.0,0.0,0.0,7.455342498434378e-06,0.0,0.0,0.0,0.0,2.9821369993737513e-05,2.9821369993737513e-05,0.0,0.0001640175349655563,7.455342498434378e-05,7.455342498434378e-06,1.4910684996868756e-05,0.0,0.0003056690424358095,2.833213344056216,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,2.3978952727983707,0.6931471805599453,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,0.0,3.1354942159291497,2.3978952727983707,0.6931471805599453,1.0986122886681098,0.0,3.7376696182833684,9,24425.0,0.0,75076.0,2762.407520379349,0.0,0.0,55076.0,126.09710218607016,0.0,0.0,0.0,0.0,0.0,0.0,29.63794042857143,0.0,0.0,0.033740536135094756,20746558.3,700000.0,7,3,2022,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1
0.0,1088375.0,0.0,3243948.0,0.0,3222725.0,0.0,5355600.0,0.0,546294.0,0.0,0.0,0.0,1629840.0,163,40,0,0,1,0,59,1,51,0,0,1,0,0,10,4,5,40,14,8,0,3,2,0,3,0,1,3,0,0,0,4,8,17,0,0.0,0.0,0.0,1.0,0.0,29999550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3325860,110362,0.8709100204498978,1,0.0,0.0,0.0,9.06108986788931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0014769576484659575,0.0003624435947155724,0.0,0.0,9.06108986788931e-06,0.0,0.0005346043022054692,9.06108986788931e-06,0.0004621155832623548,0.0,0.0,9.06108986788931e-06,0.0,0.0,9.06108986788931e-05,3.624435947155724e-05,4.530544933944655e-05,0.0003624435947155724,0.00012685525815045033,7.248871894311447e-05,0.0,2.718326960366793e-05,1.812217973577862e-05,0.0,2.718326960366793e-05,0.0,9.06108986788931e-06,2.718326960366793e-05,0.0,0.0,0.0,3.624435947155724e-05,7.248871894311447e-05,0.00015403852775411827,0.0,5.099866427824199,3.713572066704308,0.0,0.0,0.6931471805599453,0.0,4.0943445622221,0.6931471805599453,3.9512437185814275,0.0,0.0,0.6931471805599453,0.0,0.0,2.3978952727983707,1.6094379124341003,1.791759469228055,3.713572066704308,2.70805020110221,2.1972245773362196,0.0,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,1.6094379124341003,2.1972245773362196,2.8903717578961645,0.0,8,1088375.0,0.0,3243948.0,0.0,3222725.0,0.0,5355600.0,0.0,546294.0,0.0,0.0,0.0,1629840.0,0.0,0.6057114048846067,0.0,0.0,1.6509512482937458,648789.6,1071120.0,15,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0
0.0,10965782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30862755.0,0.0,0.0,55,0,0,0,0,0,3,0,48,0,0,0,0,0,21,6,0,0,0,0,0,0,1,0,115,0,1,0,0,0,0,1,1,4,0,0.0,0.0,0.0,1.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1838346,57278,0.04,1,0.0,0.0,0.0,1.7458710150494082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0009602290582771745,0.0,0.0,0.0,0.0,0.0,5.2376130451482246e-05,0.0,0.0008380180872237159,0.0,0.0,0.0,0.0,0.0,0.0003666329131603757,0.00010475226090296449,0.0,0.0,0.0,0.0,0.0,0.0,1.7458710150494082e-05,0.0,0.0020077516673068195,0.0,1.7458710150494082e-05,0.0,0.0,0.0,0.0,1.7458710150494082e-05,1.7458710150494082e-05,6.983484060197633e-05,0.0,4.02535169073515,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,4.7535901911063645,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,12,10965782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30862755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8,2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0
0.0,0.0,1279435.0,6203814.0,389827.0,933297.0,1371727.0,5658197.0,15183.0,195832.0,0.0,3847.0,111987.0,873595.0,39,5,0,0,2,0,48,113,122,11,0,0,0,0,1,28,26,80,16,21,0,8,0,0,11,0,0,0,0,0,0,6,0,6,0,1.0,1.0,0.0,1.0,0.0,864000000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,18.0,2379153,121161,-0.08206245461147421,7,8.253480905571925e-06,8.253480905571925e-06,0.0,8.253480905571925e-06,0.0,8.253480905571925e-06,7.428132815014733e-05,0.0,8.253480905571925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.253480905571925e-06,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,2.302585092994046,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,17,0.00032188575531730507,4.1267404527859625e-05,0.0,0.0,1.650696181114385e-05,0.0,0.0003961670834674524,0.0009326433423296276,0.0010069246704797748,9.078828996129117e-05,0.0,0.0,0.0,0.0,8.253480905571925e-06,0.0002310974653560139,0.00021459050354487004,0.000660278472445754,0.0001320556944891508,0.00017332309901701043,0.0,6.60278472445754e-05,0.0,0.0,9.078828996129117e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.952088543343155e-05,0.0,4.952088543343155e-05,0.0,3.6888794541139363,1.791759469228055,0.0,0.0,1.0986122886681098,0.0,3.8918202981106265,4.736198448394496,4.812184355372417,2.4849066497880004,0.0,0.0,0.0,0.0,0.6931471805599453,3.367295829986474,3.295836866004329,4.394449154672439,2.833213344056216,3.091042453358316,0.0,2.1972245773362196,0.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,1.9459101490553132,0.0,3,0.0,0.0,4924379.0,0.2598165169658956,543470.0,0.7172925828472593,4286470.0,0.32001320433830166,180649.0,0.08404696400201496,3847.0,0.0,761608.0,0.14704020966166323,1.096429480981309,1470.80764231869,1612.636859890824,0.9120513606629728,344656.3333333333,314344.27777777775,14,1,2021,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0,0.0,43.79999999999973,2814.6,19.80000000000001,270.8,108.5,3597.3,55.7,86.5,0.0,2124.0,44.099999999999994,173.6,22,11,0,0,21,0,12,22,118,0,0,2,0,0,0,99,12,0,7,0,10,3,0,0,0,0,1,0,0,3,3,2,0,2,0,0.0,0.0,0.0,1.0,0.0,310000000.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2837119,114249,0.06515580736543909,5,0.0,0.0,0.0,8.752811840803859e-06,0.0,0.0,0.0,0.0,8.752811840803859e-06,0.0,8.752811840803859e-06,8.752811840803859e-06,0.0,0.0,3.5011247363215435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,17,0.00019256186049768488,9.628093024884244e-05,0.0,0.0,0.00018380904865688102,0.0,0.00010503374208964629,0.00019256186049768488,0.0010328317972148552,0.0,0.0,1.7505623681607718e-05,0.0,0.0,0.0,0.0008665283722395819,0.00010503374208964629,0.0,6.1269682885627e-05,0.0,8.752811840803859e-05,2.6258435522411573e-05,0.0,0.0,0.0,0.0,8.752811840803859e-06,0.0,0.0,2.6258435522411573e-05,2.6258435522411573e-05,1.7505623681607718e-05,0.0,1.7505623681607718e-05,0.0,3.1354942159291497,2.4849066497880004,0.0,0.0,3.091042453358316,0.0,2.5649493574615367,3.1354942159291497,4.77912349311153,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,4.605170185988092,2.5649493574615367,0.0,2.0794415416798357,0.0,2.3978952727983707,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,3,0.0,0.0,2770.8,0.01580770896491978,251.0,0.07888446215139447,3488.8,0.03109951845906902,30.799999999999997,1.8084415584415587,2124.0,0.0,129.5,0.3405405405405405,0.7824201484446668,1.6936440677966103,1.325141242937853,1.2780856960136433,165.56470588235294,211.6058823529412,25,5,2017,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
